avg,max,med,min,q25,q75,std,activity
0.1552449723223236,7.857317915634084,-0.5568963371329948,-1.4373089428447965,-1.1393604008077183,0.975161500652972,1.7746658622388707,Bike
-0.6742691271090937,1.2421739427212946,-0.8074247603598739,-1.5249385467710084,-1.3412634443105864,-0.06678529016841692,0.7220830924986462,Bike
-0.005327083571292889,1.512194330201334,0.04656596056599514,-1.1826504317736044,-0.5111770004566476,0.4294056033128813,0.6251424921154137,Bike
0.07808753579283685,1.5593848843430747,0.12501763163886515,-1.145201117576818,-0.4654858080351024,0.49341470642742646,0.6424257978150046,Bike
-0.007514202876811834,1.3483450031678141,0.024876333754188705,-1.0591162932750644,-0.5377298863486161,0.3448285424995151,0.6014295350887766,Bike
0.17535678206741803,1.8222512776068762,0.18065281517598683,-1.0336041870795512,-0.4104700477843933,0.5547887970221654,0.6749068046864771,Bike
0.11826546568040651,1.5731635755806064,0.15070474413325974,-1.0291113807152548,-0.4779186310448401,0.49621720652185053,0.6621706193968943,Bike
0.11863696983232774,1.5429734133761617,0.1609269935261657,-1.1272718059515623,-0.44880102284461876,0.5075267555292864,0.6486904650016049,Bike
0.07782511550522458,1.4600711665516808,0.12010418658039065,-1.1261135577143597,-0.46959927679880875,0.42063339210111095,0.639454164719524,Bike
0.2469817635337755,1.7209871612891516,0.22770141745146918,-1.0048714640247733,-0.34519134195651135,0.7015497302151984,0.6591737075172682,Bike
0.2870327585552035,1.7035459348266955,0.3054473247286831,-0.8971045156792407,-0.33003433751144884,0.8171156001277735,0.6585312454913542,Bike
0.1745328925364264,1.6436457531443611,0.16207223265040333,-0.9296821566673938,-0.42552339445843657,0.652818789075835,0.6536935139910255,Bike
0.07165720981193681,1.5054991864542238,0.07366521682906502,-1.0281955348638476,-0.5487560361216237,0.6108518294172913,0.6599010860871115,Bike
0.08279545037189379,1.51410948038085,0.09624796238648667,-1.0822195331327622,-0.5321407106616014,0.533677802622952,0.6533135907095906,Bike
0.12125245001529913,1.6119784970202464,0.12288036343655606,-0.9437134137222746,-0.48706345822445646,0.6257453542232274,0.6523817867627809,Bike
0.11163739396744181,1.5978299490109142,0.15850943650689878,-0.9528772854455158,-0.48021695691743504,0.5407776105413775,0.6325198533774804,Bike
0.045173152347066876,1.5692661934410694,0.05106976402482524,-1.029056156193089,-0.543123535611602,0.43096658733627763,0.6539416847316727,Bike
0.03702534706968554,1.2687350313220256,0.09413453854012638,-1.01448562879785,-0.5225916753461056,0.42210199565172657,0.610979212783604,Bike
-0.01594429316209505,1.3535185202455937,0.010683729843483309,-1.096930706062373,-0.5507730214895313,0.2914180783739684,0.6230029922925386,Bike
-0.01683060227214619,1.2841107876392992,0.02163626214225687,-1.1322119086456646,-0.5242169918567181,0.3321239631141973,0.6026057463387096,Bike
0.048107017089494566,1.446136521511346,0.07705313176395774,-1.1246410470681747,-0.5321642371253419,0.4818063713948891,0.6675186194443439,Bike
-0.0191451456030806,1.30980525197651,0.03584500634979488,-1.1096585403801147,-0.5570026997402694,0.30955618667925144,0.614578525790985,Bike
-0.15603633593948166,1.284028138819939,-0.10751223715439123,-1.2960351497430955,-0.7050518814993386,0.2648503821778423,0.6361953992202698,Bike
-0.751518043217091,0.6577945388008228,-0.8994475252622891,-1.5336868636439114,-1.2421562248718376,-0.2721890793983536,0.5837980416127484,Bike
-0.3862018448714167,3.908562560267076,-0.7371641314917673,-1.4809056972646135,-1.1944056346707772,-0.069769714748335,1.1437300096162404,Bike
1.0334312944655066,7.606778140472043,0.42907847524101966,-1.5531564196565943,-0.3901494027005462,2.0909961346358177,1.9719225490026662,Bike
-0.0648296664233958,1.0570048465870572,0.009422902544289275,-1.3502675890986122,-0.6762046999769543,0.5087007038534591,0.6758510051825407,Bike
-0.016147782307028995,1.5804411012719533,-0.018105493415876653,-1.1768943201695825,-0.6644292100372928,0.5067052708784838,0.7118877198667699,Bike
-0.10312027472231716,1.189646008389778,-0.05924400847223503,-1.3415645952043709,-0.7056871512012628,0.4589425012706698,0.6545712052371397,Bike
-0.04378899061063168,1.2018881153724235,0.010642304578008301,-1.2428980491633097,-0.6377984565833236,0.4831048795319751,0.6527342285103379,Bike
-0.03249016779936385,1.4953649035174357,-0.035082023543319026,-1.3382964195717864,-0.6246561880982958,0.48227155825337326,0.6804671419533127,Bike
-0.050834740591665206,1.3716911951561868,-0.024403771501630242,-1.2987083187236892,-0.6417087473727262,0.4849449148433465,0.6517686129208107,Bike
0.015262675795692255,1.8281651375471692,0.041142444255548236,-1.2728524837334843,-0.5976205948775192,0.5741737261269715,0.6847393442571319,Bike
0.02171801134986928,1.646740292412744,0.03518634960229382,-1.2372833578280986,-0.5396641038469849,0.4641576599314812,0.6646308119882336,Bike
-0.01817580302723013,1.6532618559128647,0.0200790339943522,-1.2848016072127781,-0.5603226874485063,0.447134821342345,0.6501993385266603,Bike
-0.011874140427044912,1.4131665883896551,0.0076622255450052796,-1.2808337481109757,-0.5578612142975217,0.4839331641330294,0.6601396017904229,Bike
0.08568798372775209,1.8142351990476284,0.11631116652664397,-1.3542815704484787,-0.44695584023680585,0.5613063724091192,0.6759387032746373,Bike
-0.0827316335730314,1.4954896598919236,-0.032116879901090745,-1.2781730025973823,-0.7053098782344253,0.4347886554469992,0.6639428114123466,Bike
-0.0846952003232018,1.2413060097576583,-0.05180334876588967,-1.2394163590467513,-0.7116789305193002,0.4710962312035484,0.6669579260808428,Bike
0.011039775861224291,1.4741755350998842,0.03579154430142658,-1.2210885888619112,-0.5888374851868398,0.5524961441253721,0.6854034208239478,Bike
-0.0722297137085772,1.3955224896152243,-0.04194409140888869,-1.269224445167941,-0.5965910300809676,0.4112578907992931,0.6269843788943357,Bike
-0.1979657241971324,1.1445997397538215,-0.1713563684381394,-1.3119800696153143,-0.6998925944671957,0.27957015481492314,0.5879295243654602,Bike
-0.09467746719846758,1.2201932325774905,-0.07396811025679768,-1.3466363166235034,-0.6350756579993813,0.4292220646419337,0.647669340129422,Bike
0.06800711971509099,1.7671026621833443,0.07296890674649906,-1.1275781610016253,-0.5074723096599034,0.567767866390427,0.6585875798671796,Bike
0.01930861222165186,1.6650251630073352,0.04150088238184778,-1.2941535018816184,-0.5232235964820603,0.47952416901922235,0.6452668681001845,Bike
-0.18997028878881203,2.8308660792414777,-0.30760030989765424,-1.6127994669655232,-0.861956535527697,0.4391131949291999,0.9458977135841266,Bike
-1.5768313758281642,-1.472128345617841,-1.5975278283348175,-1.6239332891055194,-1.616128141496623,-1.5476972448797186,0.05039080951796673,Bike
4.107005681026826,4.134007961407964,4.119703008150864,4.054608746397613,4.1014982433308855,4.125210445846806,0.03563830659725565,Bike
-0.24758583003409895,7.011267966081459,-0.819196704586218,-2.741532368197981,-2.261978993616558,1.1532712474087845,2.391141599018278,Bike
-1.8327462162467347,7.736583563469024,-2.534541489581403,-2.874142617536819,-2.675807443128756,-2.0941070691372383,1.849438168055048,Bike
-0.1510579227015663,8.469226194675912,-0.23903705356165122,-2.272162863396429,-1.3197220321744232,0.7077991997698327,1.477676779423577,Bike
-0.21592205472187825,2.5582480042682545,-0.2067145560941147,-2.282242730895298,-1.23704700743642,0.761127146854613,1.139673008056708,Bike
-0.015879931357736514,2.2598951275619106,0.04847848764963657,-2.0874657435109025,-1.065464613417919,0.9281448711831448,1.1412208598997546,Bike
-0.14209572319160532,2.2087460789078084,-0.027810410997541442,-2.3833930501276646,-1.2781170547520038,0.8944037580396578,1.1932325020670127,Bike
-0.048209068665409235,2.1550166347060324,0.006849350500818377,-2.0051235678103536,-1.1393396376189067,0.9574635627854484,1.1451854446879204,Bike
0.046187311000058184,2.167771699497098,0.07857990127255494,-2.1542521605929728,-0.9938083940498496,1.0299275529576237,1.1295322938322563,Bike
0.43625331138621837,2.7303867344382162,0.5462802314152724,-2.04886909559691,-0.5373007667200927,1.4329350521999777,1.087649660521992,Bike
-0.08127747351048878,2.6018206550035607,-0.017211953866395825,-2.237315512396394,-1.202932769171168,0.936398243583537,1.188954382844073,Bike
0.07746262962632686,2.3330387296655353,0.14616223422088337,-2.0284468878577195,-0.9213201184387861,1.0131947468816838,1.1425851531500697,Bike
0.17600524185762983,2.538793674202591,0.26323168379810435,-2.1084736756500875,-0.8741997430115729,1.1500811431376134,1.1568846487623723,Bike
0.18064205252644933,2.5388619100120957,0.25816692275248593,-1.7115684514322416,-0.7533074428593384,0.9953561775559828,1.0228790897116098,Bike
0.338058205745817,2.5549170936461207,0.45666257737567323,-2.154296684177119,-0.8103603962996193,1.4494619061603555,1.212921610809902,Bike
0.13551902033203686,2.288354767420705,0.27739736180370955,-2.2159330305750484,-0.9313753531605451,1.137221528717808,1.1659969458649817,Bike
0.11892156931537827,2.1616062088488013,0.22867117399926692,-2.1072675745223566,-0.9308751233271919,1.0786356081046988,1.111690712349362,Bike
-0.14808751441545456,2.109443438895147,-0.11182369587730398,-2.0741798678941277,-1.1242306274577722,0.7379096287481964,1.042235286437504,Bike
0.4998017785072193,3.7699358779158665,0.5913196897125997,-1.9750950262392675,-0.5875720295635084,1.5514691001891896,1.212854965301057,Bike
0.3971703976398813,2.6541767067111364,0.5367266552705678,-2.072667860600098,-0.7373285122358358,1.45312710422243,1.2122237524522346,Bike
0.4132279308330826,2.751067573985095,0.5927388879136634,-1.8528052427407435,-0.7080162610154133,1.4322918153630024,1.177870639557783,Bike
0.0649121775260549,6.814027862865403,0.017862374894421704,-2.8447985550132313,-1.235703207925853,1.2640795395826727,1.8681348737532992,Bike
4.107005681026826,4.134007961407964,4.119703008150864,4.054608746397613,4.1014982433308855,4.125210445846806,0.03563830659725565,Bike
-0.24758583003409895,7.011267966081459,-0.819196704586218,-2.741532368197981,-2.261978993616558,1.1532712474087845,2.391141599018278,Bike
-1.8327462162467347,7.736583563469024,-2.534541489581403,-2.874142617536819,-2.675807443128756,-2.0941070691372383,1.849438168055048,Bike
-0.1510579227015663,8.469226194675912,-0.23903705356165122,-2.272162863396429,-1.3197220321744232,0.7077991997698327,1.477676779423577,Bike
-0.21592205472187825,2.5582480042682545,-0.2067145560941147,-2.282242730895298,-1.23704700743642,0.761127146854613,1.139673008056708,Bike
-0.015879931357736514,2.2598951275619106,0.04847848764963657,-2.0874657435109025,-1.065464613417919,0.9281448711831448,1.1412208598997546,Bike
-0.14209572319160532,2.2087460789078084,-0.027810410997541442,-2.3833930501276646,-1.2781170547520038,0.8944037580396578,1.1932325020670127,Bike
-0.048209068665409235,2.1550166347060324,0.006849350500818377,-2.0051235678103536,-1.1393396376189067,0.9574635627854484,1.1451854446879204,Bike
0.046187311000058184,2.167771699497098,0.07857990127255494,-2.1542521605929728,-0.9938083940498496,1.0299275529576237,1.1295322938322563,Bike
0.43625331138621837,2.7303867344382162,0.5462802314152724,-2.04886909559691,-0.5373007667200927,1.4329350521999777,1.087649660521992,Bike
-0.08127747351048878,2.6018206550035607,-0.017211953866395825,-2.237315512396394,-1.202932769171168,0.936398243583537,1.188954382844073,Bike
0.07746262962632686,2.3330387296655353,0.14616223422088337,-2.0284468878577195,-0.9213201184387861,1.0131947468816838,1.1425851531500697,Bike
0.17600524185762983,2.538793674202591,0.26323168379810435,-2.1084736756500875,-0.8741997430115729,1.1500811431376134,1.1568846487623723,Bike
0.18064205252644933,2.5388619100120957,0.25816692275248593,-1.7115684514322416,-0.7533074428593384,0.9953561775559828,1.0228790897116098,Bike
0.338058205745817,2.5549170936461207,0.45666257737567323,-2.154296684177119,-0.8103603962996193,1.4494619061603555,1.212921610809902,Bike
0.13551902033203686,2.288354767420705,0.27739736180370955,-2.2159330305750484,-0.9313753531605451,1.137221528717808,1.1659969458649817,Bike
0.11892156931537827,2.1616062088488013,0.22867117399926692,-2.1072675745223566,-0.9308751233271919,1.0786356081046988,1.111690712349362,Bike
-0.14808751441545456,2.109443438895147,-0.11182369587730398,-2.0741798678941277,-1.1242306274577722,0.7379096287481964,1.042235286437504,Bike
0.4998017785072193,3.7699358779158665,0.5913196897125997,-1.9750950262392675,-0.5875720295635084,1.5514691001891896,1.212854965301057,Bike
0.3971703976398813,2.6541767067111364,0.5367266552705678,-2.072667860600098,-0.7373285122358358,1.45312710422243,1.2122237524522346,Bike
0.4132279308330826,2.751067573985095,0.5927388879136634,-1.8528052427407435,-0.7080162610154133,1.4322918153630024,1.177870639557783,Bike
0.0649121775260549,6.814027862865403,0.017862374894421704,-2.8447985550132313,-1.235703207925853,1.2640795395826727,1.8681348737532992,Bike
1.0334312944655066,7.606778140472043,0.42907847524101966,-1.5531564196565943,-0.3901494027005462,2.0909961346358177,1.9719225490026662,Bike
-0.0648296664233958,1.0570048465870572,0.009422902544289275,-1.3502675890986122,-0.6762046999769543,0.5087007038534591,0.6758510051825407,Bike
-0.016147782307028995,1.5804411012719533,-0.018105493415876653,-1.1768943201695825,-0.6644292100372928,0.5067052708784838,0.7118877198667699,Bike
-0.10312027472231716,1.189646008389778,-0.05924400847223503,-1.3415645952043709,-0.7056871512012628,0.4589425012706698,0.6545712052371397,Bike
-0.04378899061063168,1.2018881153724235,0.010642304578008301,-1.2428980491633097,-0.6377984565833236,0.4831048795319751,0.6527342285103379,Bike
-0.03249016779936385,1.4953649035174357,-0.035082023543319026,-1.3382964195717864,-0.6246561880982958,0.48227155825337326,0.6804671419533127,Bike
-0.050834740591665206,1.3716911951561868,-0.024403771501630242,-1.2987083187236892,-0.6417087473727262,0.4849449148433465,0.6517686129208107,Bike
0.015262675795692255,1.8281651375471692,0.041142444255548236,-1.2728524837334843,-0.5976205948775192,0.5741737261269715,0.6847393442571319,Bike
0.02171801134986928,1.646740292412744,0.03518634960229382,-1.2372833578280986,-0.5396641038469849,0.4641576599314812,0.6646308119882336,Bike
-0.01817580302723013,1.6532618559128647,0.0200790339943522,-1.2848016072127781,-0.5603226874485063,0.447134821342345,0.6501993385266603,Bike
-0.011874140427044912,1.4131665883896551,0.0076622255450052796,-1.2808337481109757,-0.5578612142975217,0.4839331641330294,0.6601396017904229,Bike
0.08568798372775209,1.8142351990476284,0.11631116652664397,-1.3542815704484787,-0.44695584023680585,0.5613063724091192,0.6759387032746373,Bike
-0.0827316335730314,1.4954896598919236,-0.032116879901090745,-1.2781730025973823,-0.7053098782344253,0.4347886554469992,0.6639428114123466,Bike
-0.0846952003232018,1.2413060097576583,-0.05180334876588967,-1.2394163590467513,-0.7116789305193002,0.4710962312035484,0.6669579260808428,Bike
0.011039775861224291,1.4741755350998842,0.03579154430142658,-1.2210885888619112,-0.5888374851868398,0.5524961441253721,0.6854034208239478,Bike
-0.0722297137085772,1.3955224896152243,-0.04194409140888869,-1.269224445167941,-0.5965910300809676,0.4112578907992931,0.6269843788943357,Bike
-0.1979657241971324,1.1445997397538215,-0.1713563684381394,-1.3119800696153143,-0.6998925944671957,0.27957015481492314,0.5879295243654602,Bike
-0.09467746719846758,1.2201932325774905,-0.07396811025679768,-1.3466363166235034,-0.6350756579993813,0.4292220646419337,0.647669340129422,Bike
0.06800711971509099,1.7671026621833443,0.07296890674649906,-1.1275781610016253,-0.5074723096599034,0.567767866390427,0.6585875798671796,Bike
0.01930861222165186,1.6650251630073352,0.04150088238184778,-1.2941535018816184,-0.5232235964820603,0.47952416901922235,0.6452668681001845,Bike
-0.18997028878881203,2.8308660792414777,-0.30760030989765424,-1.6127994669655232,-0.861956535527697,0.4391131949291999,0.9458977135841266,Bike
-1.5768313758281642,-1.472128345617841,-1.5975278283348175,-1.6239332891055194,-1.616128141496623,-1.5476972448797186,0.05039080951796673,Bike
0.6479954363938132,12.60392992297445,-0.34385728582545666,-1.601059704506516,-0.834182864060656,0.9444344242033738,2.572405296767646,Stairmaster
-0.2589226380118797,6.800027124759738,-0.9203565298260926,-1.7367689854772144,-1.3267696557820983,0.24841521662904822,1.6594582237360245,Stairmaster
-1.1886118331715165,1.5408931038665659,-1.533462081322378,-1.7660780526437714,-1.6586719701846127,-0.9117904963002924,0.7161920217517935,Stairmaster
-0.027160527787332585,3.427962215057622,-0.2503671264519561,-1.707955960759154,-0.8789781124619277,0.6423977972785798,1.1224058938456976,Stairmaster
-0.051726151802665446,2.9544731520831067,-0.2173540263268615,-1.582950881287017,-0.8681012154397652,0.55838824182661,1.0696784759785019,Stairmaster
0.5526972569600416,6.66390750367558,-0.01903928346808168,-1.3599961831267853,-0.7469584833342846,1.4700383515035422,1.718598550612997,Stairmaster
-0.06633159887263834,3.088495537058808,-0.17860795394640105,-1.600341593199342,-0.8886625356377618,0.4744363808896047,0.9564920612316075,Stairmaster
-0.14656732564973088,3.1831363751724666,-0.1552724451370511,-1.7436011514894234,-1.1460909018007248,0.4297266444811554,1.0603101350220814,Stairmaster
-0.1099786563230565,3.5639939417448816,-0.16071450077694074,-1.6743222165932061,-0.9725781031102606,0.4998295617373348,1.014303258563436,Stairmaster
0.03518992562969912,3.4702455084273334,-0.04582046681405581,-1.6782153885976976,-0.7164218235876725,0.5996560525351331,1.0169122662910626,Stairmaster
0.6044201328659142,6.855257661997772,0.2509211673450567,-1.6017732588458484,-0.6522339475158401,1.5314678445758867,1.6448484354664512,Stairmaster
0.0675528307555933,3.928853352914756,-0.16814035241947392,-1.653024245567079,-0.8663352221746691,0.7652657739973412,1.2097160440710832,Stairmaster
-0.004147185905992544,3.9408794111074275,-0.16959569622415732,-1.6168339568883014,-0.9765809190078432,0.6220565961704956,1.1500937841846854,Stairmaster
-0.08896844230095063,2.809425782870293,-0.30182004245590266,-1.661953709556339,-1.01230183142926,0.616240904571134,1.07073793815617,Stairmaster
0.08401116111800595,4.241479788567414,-0.022228995821598613,-1.683908702328134,-0.8699395909859239,0.7292750699218117,1.1855459702768962,Stairmaster
0.22858428115870938,4.054213926579974,0.06692200115358704,-1.6258304021559682,-0.7885760308355019,0.894950818202178,1.2877803780884574,Stairmaster
0.23272299621285022,4.131954824097123,0.09538022891116466,-1.6181546926767039,-0.7397643835421736,0.9118047871727479,1.207702972215181,Stairmaster
-0.01695856100027935,2.851206896037234,-0.003276709110133128,-1.6681766435967649,-1.0438982507122407,0.8582161851230631,1.1195749061048847,Stairmaster
-0.019979508041329665,4.11775638476447,-0.024214475915054448,-1.6979862158293142,-0.8506895237049853,0.5530963792128831,1.0856571141052145,Stairmaster
-0.025919675792011886,3.676410191365113,-0.026913663726204764,-1.5144671753459267,-1.0224636162662926,0.6424147924554646,1.0469621795058945,Stairmaster
0.18958958234709233,4.945363151851255,0.0241032073370754,-1.5362332683039706,-0.6494014747423758,0.7658433433574127,1.22222509692369,Stairmaster
-1.3392219838422166,-0.6739069632269283,-1.4043402874513815,-1.6981755816188178,-1.5122911584171375,-1.2099976876175405,0.23504869823727698,Stairmaster
0.08317993478101213,1.4822559335355288,0.13647021609594973,-1.0209586019785843,-0.6257167874130953,0.5032971453234104,0.7484037617471567,Stairmaster
0.37514676993951734,4.011954814631588,0.30917160322956044,-1.2911871475566576,-0.3746923539085334,0.9062695059967592,0.959691030608723,Stairmaster
-0.08459327461513416,1.4876332742605036,-0.17754651486773781,-1.2215225321506555,-0.7503021244056693,0.5557503956045493,0.7066051171145971,Stairmaster
-0.024983370309556188,1.8664865275835063,-0.13395420792480095,-1.2044793781604657,-0.7227506415818737,0.6193808763461388,0.7707312249162637,Stairmaster
0.003886756714450053,1.7915711802911314,-0.059244856382517336,-1.2019893215426303,-0.6917843647968485,0.5964445326792973,0.7718355915135617,Stairmaster
-0.03601777406545056,1.537055316156667,0.0031448722446234005,-1.2735238311751798,-0.6823069913781608,0.5145688492043476,0.6994190511664703,Stairmaster
-0.012364949667586897,2.046539527712111,-0.014095535188187586,-1.1225173916448417,-0.7453834914936326,0.5796051528610174,0.7762675107248658,Stairmaster
-0.023065107702251487,1.819344849990965,-0.031280208217874306,-1.1385119160623565,-0.7286695285292394,0.5219626337958727,0.7265217201713535,Stairmaster
-0.03540928800438385,1.5745262309185803,0.007399857518726308,-1.2223509832949229,-0.826139194269575,0.6063500977295073,0.7553507901088181,Stairmaster
-0.019546864527063026,1.9724458316803317,0.0009216296028556692,-1.2454380700915082,-0.6745502974916584,0.5359042320093763,0.6796040346005062,Stairmaster
0.02184508006923511,1.9387460702113317,0.10223294274011162,-1.288675315954856,-0.790881508783548,0.5848837446659483,0.7968495713182727,Stairmaster
-0.05570007664310868,1.7800278749847949,0.01454359981719644,-1.16481612730279,-0.766961897844822,0.5078771333592855,0.7338940286500385,Stairmaster
0.006784437730648893,1.5477313827057544,0.016331448722895017,-1.0481711711490524,-0.6184618652145031,0.5120161124820131,0.6530731483960427,Stairmaster
-0.056864779451751904,1.5450859200577043,-0.06181435875894432,-1.1957847139880182,-0.729202287955022,0.523134952411901,0.7133683580224578,Stairmaster
0.05018223487297933,1.977209478062767,0.05868024758112579,-1.1335225660522743,-0.6334380720309764,0.5778832670367678,0.7033097827374322,Stairmaster
0.044035867577475324,1.8677252132435458,0.11283579639860859,-1.251882078875498,-0.6729112217769601,0.5680975619297289,0.7101724408173626,Stairmaster
-0.06173720679165546,1.6518443555405853,-0.08428934870130318,-1.2210778007760594,-0.6692418628273027,0.41803394517362663,0.6606127741391413,Stairmaster
-0.053625081999278845,1.6691292723408533,-0.09004645867778444,-1.190571662893571,-0.8119788257383922,0.5394201551027867,0.7671061092824851,Stairmaster
0.03975914591235346,2.1604418106348877,0.008201797164084697,-1.2073304562395475,-0.7304626101675883,0.6650463448844508,0.7660113017133198,Stairmaster
0.10537455219475127,2.699487048273797,0.07493935734492839,-1.1380671367673871,-0.6337836157901876,0.6462302872102308,0.7956262697811199,Stairmaster
-1.0235270686132403,-0.1534157246634871,-1.1360550621316525,-1.3382433710801964,-1.2249084126228105,-0.892071422801818,0.2789155435188667,Stairmaster
-0.8079650882496895,1.0009737066661406,-0.8873800919720212,-1.3749755683922897,-1.0641325934853116,-0.6711722106804094,0.3928943027953778,Stairmaster
-0.8330728831862563,1.3629552706553765,-0.8967752385255134,-1.3269626422293843,-1.0475793386774954,-0.7220516115548694,0.3942068003982747,Stairmaster
-0.5981102885706219,1.0057939156325868,-0.6742774470687136,-1.4640908729457232,-1.0047524252883064,-0.23314552947868833,0.529765124265756,Stairmaster
-1.4026582158623226,-1.3159225208772547,-1.4095171373223327,-1.4307433717384963,-1.4173634237123904,-1.3920939219158748,0.02042365664262985,Stairmaster
0.5085774172245854,11.177350452385467,0.19054352163817084,-1.42357973384177,-0.7664114546629427,1.1715584742784273,1.8425616785246755,Stairmaster
0.26548050740555795,2.7605596515467155,0.203038670638461,-1.0512213990950257,-0.4055596347661801,0.7573724154888801,0.8352469794899064,Stairmaster
0.2187455568617524,2.243352317221576,0.21784868773366578,-1.1369572784357591,-0.4814173584374622,0.7621687335817453,0.7978200938708087,Stairmaster
0.15601109337746036,2.0311412142015794,0.16672997186171984,-1.103433200368926,-0.4818269496832151,0.6851400454084917,0.7531242092781175,Stairmaster
0.1921506704486679,2.298154837273838,0.12465855733751287,-1.0396413510556395,-0.4779190860645714,0.8043081921898733,0.8103247053360425,Stairmaster
0.15585501056162188,2.3049568890784213,0.04238423942657894,-1.1001104539306026,-0.49844338184094206,0.797716597889784,0.7916855206946946,Stairmaster
0.18927470283865508,2.0328441350736646,0.1576628566078298,-1.151876393624129,-0.4975431392814805,0.8840905572260345,0.8093059002393527,Stairmaster
